"Date","Source","Site ID","POC","Daily Mean PM10 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"02/25/2022","AQS","060374006","3","40","ug/m3 SC","37","Long Beach (Hudson)","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.8025000008727","-118.22"
"02/26/2022","AQS","060374006","3","32","ug/m3 SC","30","Long Beach (Hudson)","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.8025000008727","-118.22"
"02/27/2022","AQS","060374006","3","73","ug/m3 SC","60","Long Beach (Hudson)","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.8025000008727","-118.22"
"02/28/2022","AQS","060374006","3","49","ug/m3 SC","45","Long Beach (Hudson)","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.8025000008727","-118.22"
"03/01/2022","AQS","060374006","3","50","ug/m3 SC","46","Long Beach (Hudson)","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.8025000008727","-118.22"
"03/02/2022","AQS","060374006","3","37","ug/m3 SC","34","Long Beach (Hudson)","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.8025000008727","-118.22"
"03/03/2022","AQS","060374006","3","20","ug/m3 SC","19","Long Beach (Hudson)","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.8025000008727","-118.22"
"03/04/2022","AQS","060374006","3","38","ug/m3 SC","35","Long Beach (Hudson)","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.8025000008727","-118.22"
"03/05/2022","AQS","060374006","3","128","ug/m3 SC","87","Long Beach (Hudson)","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.8025000008727","-118.22"
"03/06/2022","AQS","060374006","3","20","ug/m3 SC","19","Long Beach (Hudson)","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.8025000008727","-118.22"
"03/07/2022","AQS","060374006","3","34","ug/m3 SC","31","Long Beach (Hudson)","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.8025000008727","-118.22"
"03/08/2022","AQS","060374006","3","43","ug/m3 SC","40","Long Beach (Hudson)","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.8025000008727","-118.22"
"03/09/2022","AQS","060374006","3","28","ug/m3 SC","26","Long Beach (Hudson)","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.8025000008727","-118.22"
"03/10/2022","AQS","060374006","3","38","ug/m3 SC","35","Long Beach (Hudson)","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.8025000008727","-118.22"
"03/11/2022","AQS","060374006","3","49","ug/m3 SC","45","Long Beach (Hudson)","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.8025000008727","-118.22"
"03/12/2022","AQS","060374006","3","40","ug/m3 SC","37","Long Beach (Hudson)","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.8025000008727","-118.22"
"03/13/2022","AQS","060374006","3","28","ug/m3 SC","26","Long Beach (Hudson)","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.8025000008727","-118.22"
"03/14/2022","AQS","060374006","3","35","ug/m3 SC","32","Long Beach (Hudson)","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.8025000008727","-118.22"
"03/15/2022","AQS","060374006","3","38","ug/m3 SC","35","Long Beach (Hudson)","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.8025000008727","-118.22"
"03/16/2022","AQS","060374006","3","62","ug/m3 SC","54","Long Beach (Hudson)","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.8025000008727","-118.22"
"03/17/2022","AQS","060374006","3","47","ug/m3 SC","44","Long Beach (Hudson)","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.8025000008727","-118.22"
"03/18/2022","AQS","060374006","3","43","ug/m3 SC","40","Long Beach (Hudson)","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.8025000008727","-118.22"
"03/19/2022","AQS","060374006","3","27","ug/m3 SC","25","Long Beach (Hudson)","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.8025000008727","-118.22"
"03/20/2022","AQS","060374006","3","28","ug/m3 SC","26","Long Beach (Hudson)","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.8025000008727","-118.22"
"03/21/2022","AQS","060374006","3","40","ug/m3 SC","37","Long Beach (Hudson)","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.8025000008727","-118.22"
"03/22/2022","AQS","060374006","3","51","ug/m3 SC","47","Long Beach (Hudson)","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.8025000008727","-118.22"
"03/23/2022","AQS","060374006","3","37","ug/m3 SC","34","Long Beach (Hudson)","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.8025000008727","-118.22"
"03/24/2022","AQS","060374006","3","34","ug/m3 SC","31","Long Beach (Hudson)","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.8025000008727","-118.22"
"03/25/2022","AQS","060374006","3","35","ug/m3 SC","32","Long Beach (Hudson)","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.8025000008727","-118.22"
"03/26/2022","AQS","060374006","3","27","ug/m3 SC","25","Long Beach (Hudson)","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.8025000008727","-118.22"
"03/27/2022","AQS","060374006","3","14","ug/m3 SC","13","Long Beach (Hudson)","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.8025000008727","-118.22"
"03/28/2022","AQS","060374006","3","13","ug/m3 SC","12","Long Beach (Hudson)","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.8025000008727","-118.22"
"03/29/2022","AQS","060374006","3","27","ug/m3 SC","25","Long Beach (Hudson)","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.8025000008727","-118.22"
"03/30/2022","AQS","060374006","3","27","ug/m3 SC","25","Long Beach (Hudson)","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.8025000008727","-118.22"
"03/31/2022","AQS","060374006","3","18","ug/m3 SC","17","Long Beach (Hudson)","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.8025000008727","-118.22"
"04/01/2022","AQS","060374006","3","33","ug/m3 SC","31","Long Beach (Hudson)","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.8025000008727","-118.22"
"04/02/2022","AQS","060374006","3","27","ug/m3 SC","25","Long Beach (Hudson)","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.8025000008727","-118.22"
"04/03/2022","AQS","060374006","3","19","ug/m3 SC","18","Long Beach (Hudson)","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.8025000008727","-118.22"
"04/04/2022","AQS","060374006","3","31","ug/m3 SC","29","Long Beach (Hudson)","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.8025000008727","-118.22"
"04/05/2022","AQS","060374006","3","30","ug/m3 SC","28","Long Beach (Hudson)","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.8025000008727","-118.22"
"04/06/2022","AQS","060374006","3","49","ug/m3 SC","45","Long Beach (Hudson)","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.8025000008727","-118.22"
"04/07/2022","AQS","060374006","3","48","ug/m3 SC","44","Long Beach (Hudson)","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.8025000008727","-118.22"
"04/08/2022","AQS","060374006","3","56","ug/m3 SC","51","Long Beach (Hudson)","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.8025000008727","-118.22"
"04/09/2022","AQS","060374006","3","47","ug/m3 SC","44","Long Beach (Hudson)","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.8025000008727","-118.22"
"04/10/2022","AQS","060374006","3","43","ug/m3 SC","40","Long Beach (Hudson)","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.8025000008727","-118.22"
"04/11/2022","AQS","060374006","3","59","ug/m3 SC","53","Long Beach (Hudson)","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.8025000008727","-118.22"
"04/12/2022","AQS","060374006","3","92","ug/m3 SC","69","Long Beach (Hudson)","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.8025000008727","-118.22"
"04/13/2022","AQS","060374006","3","36","ug/m3 SC","33","Long Beach (Hudson)","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.8025000008727","-118.22"
"04/14/2022","AQS","060374006","3","39","ug/m3 SC","36","Long Beach (Hudson)","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.8025000008727","-118.22"
"04/15/2022","AQS","060374006","3","29","ug/m3 SC","27","Long Beach (Hudson)","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.8025000008727","-118.22"
"04/16/2022","AQS","060374006","3","17","ug/m3 SC","16","Long Beach (Hudson)","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.8025000008727","-118.22"
"04/17/2022","AQS","060374006","3","16","ug/m3 SC","15","Long Beach (Hudson)","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.8025000008727","-118.22"
"04/18/2022","AQS","060374006","3","32","ug/m3 SC","30","Long Beach (Hudson)","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.8025000008727","-118.22"
"04/19/2022","AQS","060374006","3","32","ug/m3 SC","30","Long Beach (Hudson)","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.8025000008727","-118.22"
"04/20/2022","AQS","060374006","3","25","ug/m3 SC","23","Long Beach (Hudson)","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.8025000008727","-118.22"
"04/21/2022","AQS","060374006","3","32","ug/m3 SC","30","Long Beach (Hudson)","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.8025000008727","-118.22"
"04/22/2022","AQS","060374006","3","41","ug/m3 SC","38","Long Beach (Hudson)","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.8025000008727","-118.22"
"04/23/2022","AQS","060374006","3","26","ug/m3 SC","24","Long Beach (Hudson)","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.8025000008727","-118.22"
"04/24/2022","AQS","060374006","3","23","ug/m3 SC","21","Long Beach (Hudson)","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.8025000008727","-118.22"
"04/25/2022","AQS","060374006","3","35","ug/m3 SC","32","Long Beach (Hudson)","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.8025000008727","-118.22"
"04/26/2022","AQS","060374006","3","35","ug/m3 SC","32","Long Beach (Hudson)","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.8025000008727","-118.22"
"04/27/2022","AQS","060374006","3","38","ug/m3 SC","35","Long Beach (Hudson)","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.8025000008727","-118.22"
"04/28/2022","AQS","060374006","3","39","ug/m3 SC","36","Long Beach (Hudson)","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.8025000008727","-118.22"
"04/29/2022","AQS","060374006","3","39","ug/m3 SC","36","Long Beach (Hudson)","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.8025000008727","-118.22"
"04/30/2022","AQS","060374006","3","38","ug/m3 SC","35","Long Beach (Hudson)","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.8025000008727","-118.22"
"05/01/2022","AQS","060374006","3","28","ug/m3 SC","26","Long Beach (Hudson)","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.8025000008727","-118.22"
"05/02/2022","AQS","060374006","3","29","ug/m3 SC","27","Long Beach (Hudson)","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.8025000008727","-118.22"
"05/03/2022","AQS","060374006","3","27","ug/m3 SC","25","Long Beach (Hudson)","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.8025000008727","-118.22"
"05/04/2022","AQS","060374006","3","37","ug/m3 SC","34","Long Beach (Hudson)","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.8025000008727","-118.22"
"05/05/2022","AQS","060374006","3","37","ug/m3 SC","34","Long Beach (Hudson)","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.8025000008727","-118.22"
"05/06/2022","AQS","060374006","3","33","ug/m3 SC","31","Long Beach (Hudson)","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.8025000008727","-118.22"
"05/07/2022","AQS","060374006","3","23","ug/m3 SC","21","Long Beach (Hudson)","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.8025000008727","-118.22"
"05/08/2022","AQS","060374006","3","33","ug/m3 SC","31","Long Beach (Hudson)","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.8025000008727","-118.22"
"05/11/2022","AQS","060374006","3","73","ug/m3 SC","60","Long Beach (Hudson)","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.8025000008727","-118.22"
"05/12/2022","AQS","060374006","3","52","ug/m3 SC","48","Long Beach (Hudson)","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.8025000008727","-118.22"
"05/13/2022","AQS","060374006","3","50","ug/m3 SC","46","Long Beach (Hudson)","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.8025000008727","-118.22"
"05/14/2022","AQS","060374006","3","33","ug/m3 SC","31","Long Beach (Hudson)","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.8025000008727","-118.22"
"05/15/2022","AQS","060374006","3","27","ug/m3 SC","25","Long Beach (Hudson)","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.8025000008727","-118.22"
"05/16/2022","AQS","060374006","3","30","ug/m3 SC","28","Long Beach (Hudson)","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.8025000008727","-118.22"
"05/17/2022","AQS","060374006","3","25","ug/m3 SC","23","Long Beach (Hudson)","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.8025000008727","-118.22"
"05/18/2022","AQS","060374006","3","32","ug/m3 SC","30","Long Beach (Hudson)","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.8025000008727","-118.22"
"05/19/2022","AQS","060374006","3","23","ug/m3 SC","21","Long Beach (Hudson)","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.8025000008727","-118.22"
"05/20/2022","AQS","060374006","3","14","ug/m3 SC","13","Long Beach (Hudson)","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.8025000008727","-118.22"
"05/21/2022","AQS","060374006","3","18","ug/m3 SC","17","Long Beach (Hudson)","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.8025000008727","-118.22"
"05/22/2022","AQS","060374006","3","34","ug/m3 SC","31","Long Beach (Hudson)","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.8025000008727","-118.22"
"05/23/2022","AQS","060374006","3","28","ug/m3 SC","26","Long Beach (Hudson)","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.8025000008727","-118.22"
"05/24/2022","AQS","060374006","3","31","ug/m3 SC","29","Long Beach (Hudson)","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.8025000008727","-118.22"
"05/25/2022","AQS","060374006","3","40","ug/m3 SC","37","Long Beach (Hudson)","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.8025000008727","-118.22"
"05/26/2022","AQS","060374006","3","31","ug/m3 SC","29","Long Beach (Hudson)","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.8025000008727","-118.22"
"05/27/2022","AQS","060374006","3","31","ug/m3 SC","29","Long Beach (Hudson)","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.8025000008727","-118.22"
"05/28/2022","AQS","060374006","3","18","ug/m3 SC","17","Long Beach (Hudson)","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.8025000008727","-118.22"
"05/29/2022","AQS","060374006","3","24","ug/m3 SC","22","Long Beach (Hudson)","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.8025000008727","-118.22"
"05/30/2022","AQS","060374006","3","34","ug/m3 SC","31","Long Beach (Hudson)","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.8025000008727","-118.22"
"05/31/2022","AQS","060374006","3","42","ug/m3 SC","39","Long Beach (Hudson)","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.8025000008727","-118.22"
"06/01/2022","AQS","060374006","3","42","ug/m3 SC","39","Long Beach (Hudson)","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.8025000008727","-118.22"
"06/02/2022","AQS","060374006","3","36","ug/m3 SC","33","Long Beach (Hudson)","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.8025000008727","-118.22"
"06/03/2022","AQS","060374006","3","32","ug/m3 SC","30","Long Beach (Hudson)","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.8025000008727","-118.22"
"06/04/2022","AQS","060374006","3","16","ug/m3 SC","15","Long Beach (Hudson)","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.8025000008727","-118.22"
"06/05/2022","AQS","060374006","3","18","ug/m3 SC","17","Long Beach (Hudson)","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.8025000008727","-118.22"
"06/06/2022","AQS","060374006","3","18","ug/m3 SC","17","Long Beach (Hudson)","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.8025000008727","-118.22"
"06/07/2022","AQS","060374006","3","21","ug/m3 SC","19","Long Beach (Hudson)","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.8025000008727","-118.22"
"06/08/2022","AQS","060374006","3","25","ug/m3 SC","23","Long Beach (Hudson)","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.8025000008727","-118.22"
"06/09/2022","AQS","060374006","3","25","ug/m3 SC","23","Long Beach (Hudson)","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.8025000008727","-118.22"
"06/10/2022","AQS","060374006","3","30","ug/m3 SC","28","Long Beach (Hudson)","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.8025000008727","-118.22"
"06/11/2022","AQS","060374006","3","30","ug/m3 SC","28","Long Beach (Hudson)","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.8025000008727","-118.22"
"06/12/2022","AQS","060374006","3","17","ug/m3 SC","16","Long Beach (Hudson)","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.8025000008727","-118.22"
"06/13/2022","AQS","060374006","3","15","ug/m3 SC","14","Long Beach (Hudson)","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.8025000008727","-118.22"
"06/14/2022","AQS","060374006","3","33","ug/m3 SC","31","Long Beach (Hudson)","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.8025000008727","-118.22"
"06/15/2022","AQS","060374006","3","38","ug/m3 SC","35","Long Beach (Hudson)","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.8025000008727","-118.22"
"06/16/2022","AQS","060374006","3","37","ug/m3 SC","34","Long Beach (Hudson)","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.8025000008727","-118.22"
"06/17/2022","AQS","060374006","3","33","ug/m3 SC","31","Long Beach (Hudson)","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.8025000008727","-118.22"
"06/18/2022","AQS","060374006","3","28","ug/m3 SC","26","Long Beach (Hudson)","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.8025000008727","-118.22"
"06/19/2022","AQS","060374006","3","31","ug/m3 SC","29","Long Beach (Hudson)","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.8025000008727","-118.22"
"06/20/2022","AQS","060374006","3","45","ug/m3 SC","42","Long Beach (Hudson)","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.8025000008727","-118.22"
"06/21/2022","AQS","060374006","3","36","ug/m3 SC","33","Long Beach (Hudson)","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.8025000008727","-118.22"
"06/22/2022","AQS","060374006","3","41","ug/m3 SC","38","Long Beach (Hudson)","1","100.0000","81102","PM10 Total 0-10um STP","31080","Los Angeles-Long Beach-Anaheim, CA","06","California","037","Los Angeles","33.8025000008727","-118.22"
